TV;6589;20220512201000;20220512222000;CKG;SZX;
TV;6591;20220512160000;20220512182500;CKG;SZX;
9C;6676;20220512220000;20220513001500;CKG;SZX;
HO;5889;20220512163000;20220512190000;CTU;SZX;
HO;5985;20220512135500;20220512161500;CTU;SZX;
HU;7276;20220512173000;20220512200500;CTU;SZX;
HU;7476;20220512203000;20220512225500;CTU;SZX;
3U;4118;20220512183000;20220512210500;CTU;SZX;
3U;4116;20220512153000;20220512181000;CTU;SZX;
3U;8705;20220512174000;20220512202000;CTU;SZX;
3U;5345;20220512153000;20220512180000;CTU;SZX;
3U;4120;20220512203000;20220512231500;CTU;SZX;
3U;4114;20220512133000;20220512160000;CTU;SZX;
3U;4112;20220512193000;20220512220000;CTU;SZX;
ZH;9412;20220512203000;20220512231500;CTU;SZX;
ZH;3861;20220512174000;20220512202000;CTU;SZX;
ZH;9408;20220512183000;20220512210500;CTU;SZX;
ZH;9406;20220512153000;20220512181000;CTU;SZX;
ZH;9404;20220512133000;20220512160000;CTU;SZX;
ZH;9402;20220512193000;20220512220000;CTU;SZX;
KY;9402;20220512193000;20220512220000;CTU;SZX;
KY;9404;20220512133000;20220512160000;CTU;SZX;
KY;9406;20220512153000;20220512181000;CTU;SZX;
KY;9412;20220512203000;20220512231500;CTU;SZX;
KY;9408;20220512183000;20220512210500;CTU;SZX;
CA;4325;20220512163000;20220512190500;CTU;SZX;
CA;4311;20220512143000;20220512171000;CTU;SZX;
CA;3702;20220512193000;20220512220000;CTU;SZX;
CA;3712;20220512203000;20220512231500;CTU;SZX;
CA;3708;20220512183000;20220512210500;CTU;SZX;
CA;3706;20220512153000;20220512181000;CTU;SZX;
CZ;2217;20220512140500;20220512183000;CTU;SZX;
CZ;9605;20220512174000;20220512202000;CTU;SZX;
CZ;3434;20220512215000;20220513001000;CTU;SZX;
CZ;8478;20220512135500;20220512161500;CTU;SZX;
CZ;8482;20220512182000;20220512210000;CTU;SZX;
CZ;3454;20220512163000;20220512190000;CTU;SZX;
MF;1334;20220512163000;20220512190000;CTU;SZX;
MF;4516;20220512182000;20220512210000;CTU;SZX;
MF;1318;20220512215000;20220513001000;CTU;SZX;
MF;4514;20220512135500;20220512161500;CTU;SZX;
EU;1833;20220512140500;20220512183000;CTU;SZX;
MU;6371;20220512153000;20220512180000;CTU;SZX;
9C;7144;20220512223000;20220513011500;CTU;SZX;
MF;1332;20220512171000;20220512193000;KMG;SZX;
MF;4388;20220512222500;20220513003500;KMG;SZX;
MF;4662;20220512184500;20220512205500;KMG;SZX;
MU;5757;20220512142500;20220512163500;KMG;SZX;
CZ;8820;20220512184500;20220512205500;KMG;SZX;
CZ;3452;20220512171000;20220512193000;KMG;SZX;
CZ;6924;20220512222500;20220513003500;KMG;SZX;
3U;5183;20220512142500;20220512163500;KMG;SZX;
3U;4148;20220512144500;20220512165000;KMG;SZX;
3U;4152;20220512191500;20220512213000;KMG;SZX;
3U;4150;20220512174500;20220512200500;KMG;SZX;
8L;9979;20220512161000;20220512183000;KMG;SZX;
CA;3662;20220512191500;20220512213000;KMG;SZX;
CA;3642;20220512144500;20220512165000;KMG;SZX;
CA;3660;20220512174500;20220512200500;KMG;SZX;
ZH;9456;20220512174500;20220512200500;KMG;SZX;
ZH;9458;20220512191500;20220512213000;KMG;SZX;
ZH;9454;20220512144500;20220512165000;KMG;SZX;
CZ;3667;20220512134000;20220512151500;KWE;SZX;
CZ;3436;20220512145000;20220512163500;KWE;SZX;
MF;1320;20220512145000;20220512163500;KWE;SZX;
MF;1505;20220512134000;20220512151500;KWE;SZX;
Y8;7536;20220512220500;20220512235000;KWE;SZX;
HU;7774;20220512201000;20220512220000;KWE;SZX;
MF;4608;20220512174500;20220512192000;SYX;SZX;
KY;9324;20220512173000;20220512191500;SYX;SZX;
KY;9576;20220512185500;20220512203500;SYX;SZX;
KY;9322;20220512220500;20220512233500;SYX;SZX;
CA;3444;20220512220500;20220512233500;SYX;SZX;
CA;3666;20220512185500;20220512203500;SYX;SZX;
CA;3386;20220512173000;20220512191500;SYX;SZX;
ZH;9324;20220512173000;20220512191500;SYX;SZX;
ZH;9326;20220512185500;20220512203500;SYX;SZX;
ZH;9322;20220512220500;20220512233500;SYX;SZX;
HO;5190;20220512173000;20220512191500;SYX;SZX;
CZ;6498;20220512231500;20220513005000;SYX;SZX;
CZ;8698;20220512174500;20220512192000;SYX;SZX;
CZ;5784;20220512151000;20220512165000;SYX;SZX;
HU;7749;20220512233500;20220513012000;SYX;SZX;
CZ;8605;20220512210500;20220512222500;HAK;SZX;
CA;3426;20220512233500;20220513005000;HAK;SZX;
KY;9312;20220512233500;20220513005000;HAK;SZX;
HU;6013;20220512224000;20220512235000;HAK;SZX;
HU;7023;20220512215000;20220512231000;HAK;SZX;
HU;7025;20220512164000;20220512175500;HAK;SZX;
ZH;9312;20220512233500;20220513005000;HAK;SZX;
ZH;9318;20220512223000;20220512234000;HAK;SZX;
3U;1296;20220512171000;20220513002500;URC;SZX;
MF;1712;20220512171000;20220513002500;URC;SZX;
CZ;3912;20220512171000;20220513002500;URC;SZX;
KY;9238;20220512140000;20220512171000;LHW;SZX;
ZH;9238;20220512140000;20220512171000;LHW;SZX;
CZ;8486;20220512205500;20220513001000;LHW;SZX;
MF;4520;20220512205500;20220513001000;LHW;SZX;
9C;8528;20220512194000;20220513003500;LHW;SZX;
CZ;8718;20220512164000;20220512215500;INC;SZX;
MF;4624;20220512164000;20220512215500;INC;SZX;
ZH;9605;20220512145000;20220512185500;SZX;SHE;
DZ;6456;20220512172500;20220512212000;SZX;SHE;
KY;9605;20220512145000;20220512185500;SZX;SHE;
CA;3627;20220512145000;20220512185500;SZX;SHE;
CZ;6310;20220512172500;20220512212000;SZX;SHE;
MF;2014;20220512192000;20220512231500;SZX;SHE;
MF;4008;20220512172500;20220512212000;SZX;SHE;
RY;6656;20220512192000;20220512231500;SZX;SHE;
HO;5957;20220512172500;20220512212000;SZX;SHE;
RY;8972;20220512221000;20220512234500;TAO;SHE;
MF;2068;20220512221000;20220512234500;TAO;SHE;
SC;2284;20220512185500;20220513000500;XMN;SHE;
CA;4098;20220512185500;20220513000500;XMN;SHE;
CZ;6408;20220512134500;20220512165000;CSX;SHE;
CZ;6582;20220512202000;20220512222500;NKG;SHE;
MF;4114;20220512202000;20220512222500;NKG;SHE;
MF;8077;20220512162000;20220512182500;NKG;SHE;
MF;8059;20220512145500;20220512175000;HGH;SHE;
CZ;4039;20220512145500;20220512175000;HGH;SHE;
CZ;6288;20220512190500;20220512220000;HGH;SHE;
GJ;3039;20220512145500;20220512175000;HGH;SHE;
NS;6059;20220512145500;20220512175000;HGH;SHE;
9C;8919;20220512211000;20220513000500;HGH;SHE;
EU;2209;20220512160500;20220512213000;CTU;SHE;
CZ;6402;20220512135000;20220512165000;CTU;SHE;
CZ;2301;20220512160500;20220512213000;CTU;SHE;
TV;7233;20220512160500;20220512213000;CTU;SHE;
CZ;4602;20220512143500;20220512222000;SYX;SHE;
MF;8846;20220512143500;20220512222000;SYX;SHE;
MU;4890;20220512143500;20220512222000;SYX;SHE;
NS;8846;20220512143500;20220512222000;SYX;SHE;
3U;2396;20220512143500;20220512222000;SYX;SHE;
GJ;3602;20220512143500;20220512222000;SYX;SHE;
G5;9096;20220512170000;20220512231500;HAK;SHE;
SC;9728;20220512170000;20220512231500;HAK;SHE;
TV;7282;20220512161000;20220512220500;HAK;SHE;
CZ;2416;20220512161000;20220512220500;HAK;SHE;
EU;2766;20220512161000;20220512220500;HAK;SHE;
CA;3534;20220512170000;20220512231500;HAK;SHE;
ZH;9728;20220512170000;20220512231500;HAK;SHE;
CZ;6492;20220512171500;20220512235000;URC;SHE;
MF;4086;20220512171500;20220512235000;URC;SHE;
CZ;6492;20220512211000;20220512235000;LHW;SHE;
MF;4086;20220512211000;20220512235000;LHW;SHE;
9C;8554;20220512161500;20220512185500;LHW;SHE;
MU;6383;20220512145000;20220512172000;INC;SHE;
CA;3795;20220512155000;20220512185500;CAN;TAO;
SC;9995;20220512155000;20220512185500;CAN;TAO;
TV;6404;20220512155000;20220512185500;CAN;TAO;
ZH;9995;20220512155000;20220512185500;CAN;TAO;
TV;6794;20220512195000;20220512230500;SZX;TAO;
MU;5244;20220512175500;20220512225000;SZX;TAO;
SC;9915;20220512152500;20220512185000;SZX;TAO;
SC;9917;20220512150500;20220512182500;SZX;TAO;
SC;4682;20220512195000;20220512230500;SZX;TAO;
ZH;9915;20220512152500;20220512185000;SZX;TAO;
ZH;2617;20220512195000;20220512230500;SZX;TAO;
ZH;9917;20220512150500;20220512182500;SZX;TAO;
KY;9915;20220512152500;20220512185000;SZX;TAO;
KY;9917;20220512150500;20220512182500;SZX;TAO;
CA;3335;20220512152500;20220512185000;SZX;TAO;
CA;4682;20220512195000;20220512230500;SZX;TAO;
CA;3797;20220512150500;20220512182500;SZX;TAO;
TV;6817;20220512143000;20220512160500;SHE;TAO;
MF;2067;20220512193000;20220512211000;SHE;TAO;
SC;4839;20220512143000;20220512160500;SHE;TAO;
RY;8971;20220512193000;20220512211000;SHE;TAO;
CA;4839;20220512143000;20220512160500;SHE;TAO;
ZH;2689;20220512143000;20220512160500;SHE;TAO;
CA;8734;20220512144500;20220512170500;WUH;TAO;
