CA;1357;20220503150000;20220503182500;BJS;SZX;
ZH;1357;20220503150000;20220503182500;BJS;SZX;
ZH;9106;20220503170000;20220503203000;BJS;SZX;
HU;7709;20220503115500;20220503152500;BJS;SZX;
CZ;3190;20220503200000;20220503233000;BJS;SZX;
CZ;3172;20220503160000;20220503192500;BJS;SZX;
CZ;6309;20220503120500;20220503161000;SHE;SZX;
CZ;3612;20220503192000;20220503235500;SHE;SZX;
ZH;9602;20220503125500;20220503172000;SHE;SZX;
CA;3624;20220503125500;20220503172000;SHE;SZX;
KY;9602;20220503125500;20220503172000;SHE;SZX;
RY;6655;20220503134500;20220503181500;SHE;SZX;
HO;5956;20220503120500;20220503161000;SHE;SZX;
DZ;6455;20220503120500;20220503161000;SHE;SZX;
ZH;9914;20220503135500;20220503171000;TAO;SZX;
ZH;2616;20220503154500;20220503184000;TAO;SZX;
ZH;9916;20220503175000;20220503210500;TAO;SZX;
ZH;9918;20220503193500;20220503224000;TAO;SZX;
CZ;8736;20220503134000;20220503170000;TAO;SZX;
CZ;8746;20220503172000;20220503202500;TAO;SZX;
TV;6793;20220503154500;20220503184000;TAO;SZX;
MU;5243;20220503120500;20220503165000;TAO;SZX;
MF;4638;20220503172000;20220503202500;TAO;SZX;
SC;9914;20220503135500;20220503171000;TAO;SZX;
SC;9916;20220503175000;20220503210500;TAO;SZX;
SC;9918;20220503193500;20220503224000;TAO;SZX;
SC;4681;20220503154500;20220503184000;TAO;SZX;
CA;3336;20220503175000;20220503210500;TAO;SZX;
CA;3800;20220503135500;20220503171000;TAO;SZX;
CA;4681;20220503154500;20220503184000;TAO;SZX;
CA;3798;20220503193500;20220503224000;TAO;SZX;
KY;9914;20220503135500;20220503171000;TAO;SZX;
KY;9918;20220503193500;20220503224000;TAO;SZX;
KY;9916;20220503175000;20220503210500;TAO;SZX;
CA;3416;20220503180500;20220503200000;WUH;SZX;
KY;9660;20220503180500;20220503200000;WUH;SZX;
MU;2557;20220503183500;20220503202500;WUH;SZX;
ZH;9120;20220503180500;20220503200000;WUH;SZX;
DZ;6228;20220503130500;20220503145000;WUH;SZX;
MF;1243;20220503160000;20220503175500;WUH;SZX;
MF;4624;20220503201000;20220503215500;WUH;SZX;
MF;1712;20220503215500;20220503235500;WUH;SZX;
MF;1833;20220503191000;20220503211000;WUH;SZX;
G5;9038;20220503180500;20220503200000;WUH;SZX;
CZ;5458;20220503191000;20220503211000;WUH;SZX;
CZ;8718;20220503201000;20220503215500;WUH;SZX;
CZ;3355;20220503160000;20220503175500;WUH;SZX;
CZ;9988;20220503130500;20220503145000;WUH;SZX;
CZ;3912;20220503215500;20220503235500;WUH;SZX;
9C;7040;20220503200500;20220503220500;WUH;SZX;
G5;9030;20220503152000;20220503182000;SIA;SZX;
G5;9034;20220503221000;20220504010000;SIA;SZX;
G5;9032;20220503201000;20220503231000;SIA;SZX;
KY;9214;20220503201000;20220503231000;SIA;SZX;
KY;9216;20220503221000;20220504010000;SIA;SZX;
KY;9212;20220503152000;20220503182000;SIA;SZX;
ZH;9214;20220503201000;20220503231000;SIA;SZX;
ZH;9216;20220503221000;20220504010000;SIA;SZX;
ZH;9212;20220503152000;20220503182000;SIA;SZX;
CZ;9944;20220503124500;20220503171500;SIA;SZX;
CZ;8496;20220503163500;20220503191500;SIA;SZX;
CZ;3794;20220503180500;20220503205500;SIA;SZX;
CZ;3226;20220503213500;20220504002500;SIA;SZX;
CZ;6622;20220503141000;20220503165500;SIA;SZX;
3U;4090;20220503201000;20220503231000;SIA;SZX;
3U;4088;20220503152000;20220503182000;SIA;SZX;
3U;4092;20220503221000;20220504010000;SIA;SZX;
CA;3470;20220503221000;20220504010000;SIA;SZX;
CA;3512;20220503152000;20220503182000;SIA;SZX;
CA;3460;20220503201000;20220503231000;SIA;SZX;
DZ;6282;20220503124500;20220503171500;SIA;SZX;
HU;7869;20220503112500;20220503142000;SIA;SZX;
9C;7236;20220503120500;20220503144500;SIA;SZX;
CA;3748;20220503200000;20220503223000;NKG;SZX;
CA;3680;20220503162500;20220503190000;NKG;SZX;
CA;3364;20220503142500;20220503165500;NKG;SZX;
KY;9778;20220503200000;20220503223000;NKG;SZX;
KY;9844;20220503162500;20220503190000;NKG;SZX;
KY;9642;20220503142500;20220503165500;NKG;SZX;
MF;4610;20220503211000;20220503232000;NKG;SZX;
MF;1813;20220503164000;20220503190000;NKG;SZX;
MU;2887;20220503142000;20220503164500;NKG;SZX;
ZH;8982;20220503142500;20220503165500;NKG;SZX;
ZH;9844;20220503162500;20220503190000;NKG;SZX;
ZH;9848;20220503200000;20220503223000;NKG;SZX;
DZ;6258;20220503200500;20220503223500;NKG;SZX;
HO;5937;20220503164000;20220503190000;NKG;SZX;
HU;7156;20220503124500;20220503152000;NKG;SZX;
CZ;5400;20220503164000;20220503190000;NKG;SZX;
CZ;8700;20220503211000;20220503232000;NKG;SZX;
CZ;9936;20220503200500;20220503223500;NKG;SZX;
9C;7102;20220503215000;20220504002000;NKG;SZX;
CZ;4024;20220503171500;20220503192500;HGH;SZX;
CZ;8598;20220503163000;20220503185000;HGH;SZX;
CZ;3556;20220503182500;20220503205000;HGH;SZX;
CZ;3564;20220503205000;20220503225500;HGH;SZX;
CZ;3798;20220503135000;20220503161500;HGH;SZX;
CZ;6968;20220503145000;20220503170000;HGH;SZX;
HU;7394;20220503180500;20220503202000;HGH;SZX;
HU;7396;20220503120000;20220503142500;HGH;SZX;
NS;6044;20220503171500;20220503192500;HGH;SZX;
CA;3758;20220503170500;20220503192000;HGH;SZX;
CA;3756;20220503151000;20220503173000;HGH;SZX;
CA;3338;20220503194000;20220503215000;HGH;SZX;
CA;1735;20220503185000;20220503211000;HGH;SZX;
CA;1733;20220503141000;20220503163000;HGH;SZX;
3U;4216;20220503151000;20220503173000;HGH;SZX;
3U;4218;20220503170500;20220503192000;HGH;SZX;
3U;4222;20220503194000;20220503215000;HGH;SZX;
GJ;3024;20220503171500;20220503192500;HGH;SZX;
MF;1616;20220503135000;20220503161500;HGH;SZX;
MF;4570;20220503163000;20220503185000;HGH;SZX;
MF;1422;20220503205000;20220503225500;HGH;SZX;
MF;1414;20220503182500;20220503205000;HGH;SZX;
MF;4424;20220503145000;20220503170000;HGH;SZX;
MF;8044;20220503171500;20220503192500;HGH;SZX;
KY;9878;20220503151000;20220503173000;HGH;SZX;
KY;9880;20220503170500;20220503192000;HGH;SZX;
KY;9884;20220503194000;20220503215000;HGH;SZX;
Y8;7532;20220503210500;20220503231500;HGH;SZX;
ZH;9884;20220503194000;20220503215000;HGH;SZX;
ZH;1733;20220503141000;20220503163000;HGH;SZX;
ZH;9880;20220503170500;20220503192000;HGH;SZX;
ZH;1735;20220503185000;20220503211000;HGH;SZX;
ZH;9878;20220503151000;20220503173000;HGH;SZX;
HO;5923;20220503135000;20220503161500;HGH;SZX;
HO;5987;20220503163000;20220503185000;HGH;SZX;
GJ;3309;20220503191000;20220503213000;CKG;SZX;
HO;5891;20220503163500;20220503185500;CKG;SZX;
HU;7258;20220503204500;20220503230500;CKG;SZX;
HU;7358;20220503164000;20220503185500;CKG;SZX;
CZ;3456;20220503163500;20220503185500;CKG;SZX;
CZ;3466;20220503114000;20220503135500;CKG;SZX;
CZ;8494;20220503205000;20220503230000;CKG;SZX;
CZ;4309;20220503191000;20220503213000;CKG;SZX;
CZ;5124;20220503121500;20220503143000;CKG;SZX;
